month,Customer Code,pincode,Zone,Customer Name (Sold to Party),CFA Name,name of customer,SKU No,channel_sales,ECB_Primary_Sales,,
01-01-26,10035878,403709,West,MEHER LIFECARE PRIVATE LIMITED,CFA-AIL-PUNE,Apollo Retail,2040000090,0,8522.66,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2040000092,0,52614.24,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2040000092,0,227368.68,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2040000092,0,20669.88,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2040000092,0,78921.36,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2040000092,0,135293.76,,
01-01-26,10023206,500018,South,KEIMED PRIVATE LIMITED,CFA-AIL-Hyderabad,Apollo Retail,2040000092,0,75163.2,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2040000092,0,5637.24,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2040000092,0,30065.28,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2040000092,0,56372.4,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2040000092,0,37581.6,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000092,0,11274.48,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000092,0,3758.16,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000092,0,15032.64,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000092,0,24428.04,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000092,0,-17082.6,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000092,0,77042.28,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000092,0,37581.6,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000092,0,9395.4,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000092,0,90195.84,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2040000092,0,-1706.56,,
01-01-26,10026577,441202,West,Optival Health Solutions Pvt L,CFA-AIL-NAGPUR,Medplus,2040000092,0,5637.24,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000092,0,33823.44,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000092,0,5637.24,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000092,0,1879.08,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000092,0,-10249.56,,
01-01-26,10027987,700144,North,SASTA SUNDAR HEALTHBUDDY LTD,CFA AIL GHAZIABAD,Flipkart Health +,2040000092,0,18790.8,,
01-01-26,10028353,495001,West,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-NAGPUR,Apollo Retail,2040000092,0,37581.6,,
01-01-26,10030932,641026,South,Thulasi Pharmacies India Priva,CFA-AIL-Cochin(S),Thulasi,2040000092,0,56372.4,,
01-01-26,10030932,641026,South,Thulasi Pharmacies India Priva,CFA-AIL-Cochin(S),Thulasi,2040000092,0,-1706.54,,
01-01-26,10031623,122015,North,Threpsi Solutions Private Limi,CFA-AIL-New Delhi,PharmEasy,2040000092,0,26307.12,,
01-01-26,10031623,122015,North,Threpsi Solutions Private Limi,CFA-AIL-New Delhi,PharmEasy,2040000092,0,18790.8,,
01-01-26,10031624,400078,West,THREPSI SOLUTIONS PVT LTD,CFA-AIL-Mumbai,PharmEasy,2040000092,0,15032.64,,
01-01-26,10031624,400078,West,THREPSI SOLUTIONS PVT LTD,CFA-AIL-Mumbai,PharmEasy,2040000092,0,13153.56,,
01-01-26,10031624,400078,West,THREPSI SOLUTIONS PVT LTD,CFA-AIL-Mumbai,PharmEasy,2040000092,0,7516.32,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2040000092,0,131535.6,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2040000092,0,120261.12,,
01-01-26,10032810,500008,South,Tata 1MG Healthcare Solutions,CFA-AIL-Hyderabad,Tata 1mg,2040000092,0,18790.8,,
01-01-26,10032810,500008,South,Tata 1MG Healthcare Solutions,CFA-AIL-Hyderabad,Tata 1mg,2040000092,0,18790.8,,
01-01-26,10032811,302013,North,Tata 1MG Healthcare Solutions,CFA AIL Jaipur,Tata 1mg,2040000092,0,9395.4,,
01-01-26,10032811,302013,North,Tata 1MG Healthcare Solutions,CFA AIL Jaipur,Tata 1mg,2040000092,0,3758.16,,
01-01-26,10032986,400104,West,NEW WELCOME AGENCIES PRIVATE L,CFA-AIL-Mumbai,Noble,2040000092,0,37581.6,,
01-01-26,10033277,201301,North,Tata 1mg Healthcare Solutions,CFA AIL GHAZIABAD,Tata 1mg,2040000092,0,18790.8,,
01-01-26,10033277,201301,North,Tata 1mg Healthcare Solutions,CFA AIL GHAZIABAD,Tata 1mg,2040000092,0,18790.8,,
01-01-26,10033984,562162,South,TATA 1MG HEALTHCARE SOLUTIONS,CFA-AIL-Bangalore,Tata 1mg,2040000092,0,18790.8,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2040000092,0,18790.8,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2040000092,0,18790.8,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2040000092,0,18790.8,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2040000092,0,18790.8,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2040000093,0,204543.84,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2040000093,0,255679.8,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2040000093,0,200282.51,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2040000093,0,370735.71,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2040000093,0,80965.27,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2040000093,0,4261.33,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2040000093,0,51135.96,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2040000093,0,38351.97,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2040000093,0,93749.26,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2040000093,0,110794.58,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000093,0,115055.91,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000093,0,25567.98,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000093,0,51135.96,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000093,0,98010.59,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000093,0,-11621.82,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000093,0,59658.62,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000093,0,38351.97,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000093,0,110794.58,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000093,0,59658.62,,
01-01-26,10026577,441202,West,Optival Health Solutions Pvt L,CFA-AIL-NAGPUR,Medplus,2040000093,0,63919.95,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000093,0,68181.28,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000093,0,34090.64,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000093,0,17045.32,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000093,0,68181.28,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000093,0,-2324.36,,
01-01-26,10027987,700144,East,SASTA SUNDAR HEALTHBUDDY LTD,CFA-AIL-Kolkotta,Flipkart Health +,2040000093,0,59658.62,,
01-01-26,10027987,700144,East,SASTA SUNDAR HEALTHBUDDY LTD,CFA-AIL-Kolkotta,Flipkart Health +,2040000093,0,93749.26,,
01-01-26,10030932,641026,South,Thulasi Pharmacies India Priva,CFA-AIL-Cochin(S),Thulasi,2040000093,0,42613.3,,
01-01-26,10030932,641026,South,Thulasi Pharmacies India Priva,CFA-AIL-Cochin(S),Thulasi,2040000093,0,42613.3,,
01-01-26,10031623,122015,North,Threpsi Solutions Private Limi,CFA-AIL-New Delhi,PharmEasy,2040000093,0,8522.66,,
01-01-26,10031623,122015,North,Threpsi Solutions Private Limi,CFA-AIL-New Delhi,PharmEasy,2040000093,0,12783.99,,
01-01-26,10031623,122015,North,Threpsi Solutions Private Limi,CFA-AIL-New Delhi,PharmEasy,2040000093,0,8522.66,,
01-01-26,10031624,400078,West,THREPSI SOLUTIONS PVT LTD,CFA-AIL-Mumbai,PharmEasy,2040000093,0,17045.32,,
01-01-26,10031696,695501,South,ASWAS PHARMA,CFA-AIL-Cochin(S),Aswas,2040000093,0,8522.66,,
01-01-26,10031696,695501,South,ASWAS PHARMA,CFA-AIL-Cochin(S),Aswas,2040000093,0,17045.32,,
01-01-26,10031696,695501,South,ASWAS PHARMA,CFA-AIL-Cochin(S),Aswas,2040000093,0,8522.66,,
01-01-26,10031900,110033,North,TATA 1MG HEALTHCARE SOLUTIONS,CFA-AIL-New Delhi,Tata 1mg,2040000093,0,12783.99,,
01-01-26,10031900,110033,North,TATA 1MG HEALTHCARE SOLUTIONS,CFA-AIL-New Delhi,Tata 1mg,2040000093,0,17045.32,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2040000093,0,25567.98,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2040000093,0,98010.59,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2040000093,0,149146.55,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2040000093,0,149146.55,,
01-01-26,10032811,302013,North,Tata 1MG Healthcare Solutions,CFA AIL Jaipur,Tata 1mg,2040000093,0,12783.99,,
01-01-26,10032901,600044,South,Tata 1MG Healthcare Solutions,CFA-AIL-Chennai,Tata 1mg,2040000093,0,4261.33,,
01-01-26,10032901,600044,South,Tata 1MG Healthcare Solutions,CFA-AIL-Chennai,Tata 1mg,2040000093,0,4261.33,,
01-01-26,10032986,400104,West,NEW WELCOME AGENCIES PRIVATE L,CFA-AIL-Mumbai,Noble,2040000093,0,85226.6,,
01-01-26,10032986,400104,West,NEW WELCOME AGENCIES PRIVATE L,CFA-AIL-Mumbai,Noble,2040000093,0,85226.6,,
01-01-26,10032986,400104,West,NEW WELCOME AGENCIES PRIVATE L,CFA-AIL-Mumbai,Noble,2040000093,0,85226.6,,
01-01-26,10032986,400104,West,NEW WELCOME AGENCIES PRIVATE L,CFA-AIL-Mumbai,Noble,2040000093,0,85226.6,,
01-01-26,10033277,201301,North,Tata 1mg Healthcare Solutions,CFA AIL GHAZIABAD,Tata 1mg,2040000093,0,72442.61,,
01-01-26,10033277,201301,North,Tata 1mg Healthcare Solutions,CFA AIL GHAZIABAD,Tata 1mg,2040000093,0,21306.65,,
01-01-26,10033277,201301,North,Tata 1mg Healthcare Solutions,CFA AIL GHAZIABAD,Tata 1mg,2040000093,0,42613.3,,
01-01-26,10033277,201301,North,Tata 1mg Healthcare Solutions,CFA AIL GHAZIABAD,Tata 1mg,2040000093,0,38351.97,,
01-01-26,10033445,560070,South,SRI PARSHVA PHARMA DISTRIBUTOR,CFA-AIL-Bangalore,Aster,2040000093,0,85226.6,,
01-01-26,10033445,560070,South,SRI PARSHVA PHARMA DISTRIBUTOR,CFA-AIL-Bangalore,Aster,2040000093,0,42613.3,,
01-01-26,10033445,560070,South,SRI PARSHVA PHARMA DISTRIBUTOR,CFA-AIL-Bangalore,Aster,2040000093,0,51135.96,,
01-01-26,10033445,560070,South,SRI PARSHVA PHARMA DISTRIBUTOR,CFA-AIL-Bangalore,Aster,2040000093,0,-852.27,,
01-01-26,10033984,562162,South,TATA 1MG HEALTHCARE SOLUTIONS,CFA-AIL-Bangalore,Tata 1mg,2040000093,0,55397.29,,
01-01-26,10033998,400706,West,TATA 1MG HEALTHCARE SOLUTIONS,CFA-AIL-Mumbai,Tata 1mg,2040000093,0,63919.95,,
01-01-26,10033998,400706,West,TATA 1MG HEALTHCARE SOLUTIONS,CFA-AIL-Mumbai,Tata 1mg,2040000093,0,4261.33,,
01-01-26,10033998,400706,West,TATA 1MG HEALTHCARE SOLUTIONS,CFA-AIL-Mumbai,Tata 1mg,2040000093,0,76703.94,,
01-01-26,10034180,781029,East,SASTASUNDAR HEALTHBUDDY LIMITE,CFA-AIL-Guwahati(S),Flipkart Health +,2040000093,0,42613.3,,
01-01-26,10034180,781029,East,SASTASUNDAR HEALTHBUDDY LIMITE,CFA-AIL-Guwahati(S),Flipkart Health +,2040000093,0,8522.66,,
01-01-26,10034180,781029,East,SASTASUNDAR HEALTHBUDDY LIMITE,CFA-AIL-Guwahati(S),Flipkart Health +,2040000093,0,8522.66,,
01-01-26,10034528,600041,South,PALEPU PHARMA DISTRIBUTORS,CFA-AIL-Chennai,Apollo Retail,2040000093,0,204543.84,,
01-01-26,10034528,600041,South,PALEPU PHARMA DISTRIBUTORS,CFA-AIL-Chennai,Apollo Retail,2040000093,0,85226.6,,
01-01-26,10034698,700114,East,Aarush Tirupati Enterprise,CFA-AIL-Kolkotta,PharmEasy,2040000093,0,4261.33,,
01-01-26,10034698,700114,East,Aarush Tirupati Enterprise,CFA-AIL-Kolkotta,PharmEasy,2040000093,0,4261.33,,
01-01-26,10034698,700114,East,Aarush Tirupati Enterprise,CFA-AIL-Kolkotta,PharmEasy,2040000093,0,25567.98,,
01-01-26,10034698,700114,East,Aarush Tirupati Enterprise,CFA-AIL-Kolkotta,PharmEasy,2040000093,0,12783.99,,
01-01-26,10034698,700114,East,Aarush Tirupati Enterprise,CFA-AIL-Kolkotta,PharmEasy,2040000093,0,21306.65,,
01-01-26,10034808,682028,South,MEDIHAUXE PHARMACEUTICALS,CFA-AIL-Cochin(S),Apollo Retail,2040000093,0,4261.33,,
01-01-26,10034808,682028,South,MEDIHAUXE PHARMACEUTICALS,CFA-AIL-Cochin(S),Apollo Retail,2040000093,0,17045.32,,
01-01-26,10034808,682028,South,MEDIHAUXE PHARMACEUTICALS,CFA-AIL-Cochin(S),Apollo Retail,2040000093,0,4261.33,,
01-01-26,10034808,682028,South,MEDIHAUXE PHARMACEUTICALS,CFA-AIL-Cochin(S),Apollo Retail,2040000093,0,4261.33,,
01-01-26,10035351,577201,South,VARDHMAN MEDISALES PVT. LTD,CFA-AIL-Bangalore,Apollo Retail,2040000093,0,25567.98,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2040000093,0,8522.66,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2040000093,0,12783.99,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2040000093,0,46874.63,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2040000093,0,25567.98,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2040000093,0,25567.98,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2040000093,0,8522.66,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2040000093,0,-852.27,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2040000093,0,-774.79,,
01-01-26,10035513,751010,East,Sanjeevani Pharma Distributors,CFA-AIL-Cuttack,Apollo Retail,2040000093,0,42613.3,,
01-01-26,10035513,751010,East,Sanjeevani Pharma Distributors,CFA-AIL-Cuttack,Apollo Retail,2040000093,0,68181.28,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2040000093,0,204543.84,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2040000093,0,204543.84,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2040000093,0,204543.84,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2040000093,0,102271.92,,
01-01-26,10035541,700104,East,PHARMACY WHOLESALE DIVISION,CFA-AIL-Kolkotta,MS PHARMACY,2040000093,0,21306.65,,
01-01-26,10035781,226012,North,NEELKANTH PHARMA LOGISTICS,CFA-AIL-Lucknow,Apollo Retail,2040000093,0,8522.66,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2040000093,0,51135.96,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2040000093,0,17045.32,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2040000093,0,68181.28,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2040000093,0,85226.6,,
01-01-26,10035878,403709,West,MEHER LIFECARE PRIVATE LIMITED,CFA-AIL-PUNE,Apollo Retail,2040000093,0,25567.98,,
01-01-26,10035878,403709,West,MEHER LIFECARE PRIVATE LIMITED,CFA-AIL-PUNE,Apollo Retail,2040000093,0,85226.6,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2040000094,0,1199991,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2040000094,0,1744814.5,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2040000094,0,310342.5,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2040000094,0,1324128,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2040000094,0,1848262,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2040000094,0,144826.5,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2040000094,0,151723,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2040000094,0,358618,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2040000094,0,227584.5,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2040000094,0,206895,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2040000094,0,310342.5,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2040000094,0,241377.5,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000094,0,441376,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000094,0,151723,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000094,0,186205.5,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000094,0,386204,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000094,0,-2507.81,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2040000094,0,-15673.85,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000094,0,786201,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000094,0,524134,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000094,0,613788.5,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2040000094,0,544823.5,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2040000094,0,-26558.37,,
01-01-26,10026577,441202,West,Optival Health Solutions Pvt L,CFA-AIL-NAGPUR,Medplus,2040000094,0,624133.25,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000094,0,275860,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000094,0,131033.5,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000094,0,241377.5,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2040000094,0,62068.5,,
01-01-26,10027987,700144,North,SASTA SUNDAR HEALTHBUDDY LTD,CFA AIL GHAZIABAD,Flipkart Health +,2040000094,0,137930,,
01-01-26,10027987,700144,North,SASTA SUNDAR HEALTHBUDDY LTD,CFA AIL GHAZIABAD,Flipkart Health +,2040000094,0,103447.5,,
01-01-26,10027987,700144,North,SASTA SUNDAR HEALTHBUDDY LTD,CFA AIL GHAZIABAD,Flipkart Health +,2040000094,0,120688.75,,
01-01-26,10027987,700144,East,SASTA SUNDAR HEALTHBUDDY LTD,CFA-AIL-Kolkotta,Flipkart Health +,2040000094,0,603443.75,,
01-01-26,10028353,495001,West,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-NAGPUR,Apollo Retail,2040000094,0,137930,,
01-01-26,10028353,495001,West,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-NAGPUR,Apollo Retail,2040000094,0,103447.5,,
01-01-26,10030932,641026,South,Thulasi Pharmacies India Priva,CFA-AIL-Cochin(S),Thulasi,2040000094,0,172412.5,,
01-01-26,10030932,641026,South,Thulasi Pharmacies India Priva,CFA-AIL-Cochin(S),Thulasi,2040000094,0,-1379.3,,
01-01-26,10031623,122015,North,Threpsi Solutions Private Limi,CFA-AIL-New Delhi,PharmEasy,2040000094,0,55172,,
01-01-26,10031623,122015,North,Threpsi Solutions Private Limi,CFA-AIL-New Delhi,PharmEasy,2040000094,0,89654.5,,
01-01-26,10031623,122015,North,Threpsi Solutions Private Limi,CFA-AIL-New Delhi,PharmEasy,2040000094,0,13793,,
01-01-26,10031624,400078,West,THREPSI SOLUTIONS PVT LTD,CFA-AIL-Mumbai,PharmEasy,2040000094,0,124137,,
01-01-26,10031624,400078,West,THREPSI SOLUTIONS PVT LTD,CFA-AIL-Mumbai,PharmEasy,2040000094,0,13793,,
01-01-26,10031624,400078,West,THREPSI SOLUTIONS PVT LTD,CFA-AIL-Mumbai,PharmEasy,2040000094,0,124137,,
01-01-26,10031696,695501,South,ASWAS PHARMA,CFA-AIL-Cochin(S),Aswas,2040000094,0,89654.5,,
01-01-26,10031696,695501,South,ASWAS PHARMA,CFA-AIL-Cochin(S),Aswas,2040000094,0,103447.5,,
01-01-26,10031696,695501,South,ASWAS PHARMA,CFA-AIL-Cochin(S),Aswas,2040000094,0,172412.5,,
01-01-26,10031696,695501,South,ASWAS PHARMA,CFA-AIL-Cochin(S),Aswas,2040000094,0,68965,,
01-01-26,10031696,695501,South,ASWAS PHARMA,CFA-AIL-Cochin(S),Aswas,2040000094,0,103447.5,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2040000094,0,10344.75,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2040000094,0,779304.5,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2040000094,0,1189646.25,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2040000094,0,1555160.75,,
01-01-26,10032810,500008,South,Tata 1MG Healthcare Solutions,CFA-AIL-Hyderabad,Tata 1mg,2040000094,0,20689.5,,
01-01-26,10032810,500008,South,Tata 1MG Healthcare Solutions,CFA-AIL-Hyderabad,Tata 1mg,2040000094,0,10344.75,,
01-01-26,10032811,302013,North,Tata 1MG Healthcare Solutions,CFA AIL Jaipur,Tata 1mg,2040000094,0,24137.75,,
01-01-26,10032811,302013,North,Tata 1MG Healthcare Solutions,CFA AIL Jaipur,Tata 1mg,2040000094,0,6896.5,,
01-01-26,10032811,302013,North,Tata 1MG Healthcare Solutions,CFA AIL Jaipur,Tata 1mg,2040000094,0,10344.75,,
