pincode,Division Name,Affiliate,Pin.Code,State,District,Previously Mapped Territory Code,Final Mapped Territory,channel_sales
829301,GI PRIMA,AIL,829301,Jharkhand,Bokaro,IT017320,IT017320,
845424,GI PRIMA,AIL,845424,Bihar,East Champaran,PT005093,PT005093,
641037,GI PRIMA,AIL,641037,Tamil Nadu,Coimbatore,PT004473,PT004473,1393.82
314026,GI PRIMA,AIL,314026,Rajasthan,Dungarpur,IT017168,IT017168,
761030,GI PRIMA,AIL,761030,Odisha,Ganjam,PT004467,PT004467,
794106,GI PRIMA,AIL,794106,Meghalaya,West Garo Hills,PT004483,PT004483,
233232,GI PRIMA,AIL,233232,Uttar Pradesh,Ghazipur,PT004528,PT004528,
825329,GI PRIMA,AIL,825329,Jharkhand,Giridh,IT017320,IT017320,
143533,GI PRIMA,AIL,143533,Punjab,Gurdaspur,IT017155,IT017155,
601301,GI PRIMA,AIL,601301,Tamil Nadu,Kanchipuram,PT004471,PT004471,58756.4375
629162,GI PRIMA,AIL,629162,Tamil Nadu,Kanyakumari,IT017429,IT017429,7138.7025
673012,GI PRIMA,AIL,673012,Kerala,Kozhikode,PT004469,PT004469,
284402,GI PRIMA,AIL,284402,Uttar Pradesh,Lalitpur,IT017173,IT017173,
676305,GI PRIMA,AIL,676305,Kerala,Malappuram,PT006066,PT006066,
140702,GI PRIMA,AIL,140702,Punjab,Patiala,PT004510,PT004510,
147103,GI PRIMA,AIL,147103,Punjab,Patiala,PT004510,PT004510,
523167,GI PRIMA,AIL,523167,Andhra Pradesh,Prakasam,PT004481,PT004481,703.9605
829133,GI PRIMA,AIL,829133,Jharkhand,Ramgarh,PT004517,PT004517,
636007,GI PRIMA,AIL,636007,Tamil Nadu,Salem,IT017422,IT017422,26038.97417
171219,GI PRIMA,AIL,171219,Himachal Pradesh,Shimla,PT004470,PT004470,
614201,GI PRIMA,AIL,614201,Tamil Nadu,Thanjavur,IT023623,IT023623,16472.44
680565,GI PRIMA,AIL,680565,Kerala,Thrissur,PT004526,PT004526,
627753,GI PRIMA,AIL,627753,Tamil Nadu,Tirunelveli,IT021813,IT021813,
743332,GI PRIMA,AIL,743332,West Bengal,South 24 Parganas,PT006181,PT006181,
502248,GI PRIMA,AIL,502248,Telangana,Medak,IT017362,IT017362,5712.1175
515341,GI PRIMA,AIL,515341,Andhra Pradesh,Ananthapur,IT017375,IT017375,
754009,GI PRIMA,AIL,754009,Odisha,Cuttack,PT004474,PT004474,
533435,GI PRIMA,AIL,533435,Andhra Pradesh,East Godavari,IT017374,IT017374,3172.55
176028,GI PRIMA,AIL,176028,Himachal Pradesh,Kangra,IT017155,IT017155,
144622,GI PRIMA,AIL,144622,Punjab,Kapurthala,PT005671,PT005671,
486775,GI PRIMA,AIL,486775,Madhya Pradesh,Sidhi,IT017283,IT017283,
396235,GI PRIMA,AIL,396235,Gujarat,Valsad,PT004522,PT004522,
796001,GI PRIMA,AIL,796001,Mizoram,Aizawl,PT004518,PT004518,2090.73
210208,GI PRIMA,AIL,210208,Uttar Pradesh,Chitrakoot,PT004494,PT004494,
229405,GI PRIMA,AIL,229405,Uttar Pradesh,Raebareli,PT004499,PT004499,
382115,GI PRIMA,AIL,382115,Gujarat,Ahmedabad,PT004462,PT004462,
414111,GI PRIMA,AIL,414111,Maharashtra,Ahmed Nagar,IT017241,IT017241,
821302,GI PRIMA,AIL,821302,Bihar,Rohtas,IT017197,IT017197,
815313,GI PRIMA,AIL,815313,Jharkhand,Giridh,IT017320,IT017320,
444109,GI PRIMA,AIL,444109,Maharashtra,Akola,IT017237,IT017237,
364002,GI PRIMA,AIL,364002,Gujarat,Bhavnagar,PT004462,PT004462,2923.1
821110,GI PRIMA,AIL,821110,Bihar,Kaimur (Bhabua),IT017197,IT017197,
517002,GI PRIMA,AIL,517002,Andhra Pradesh,Chittoor,IT017378,IT017378,3376.02
331304,GI PRIMA,AIL,331304,Rajasthan,Churu,IT017167,IT017167,
761118,GI PRIMA,AIL,761118,Odisha,Ganjam,PT004467,PT004467,
782425,GI PRIMA,AIL,782425,Assam,Nagaon,PT005786,PT005786,
805127,GI PRIMA,AIL,805127,Bihar,Nawada,IT017197,IT017197,
395023,GI PRIMA,AIL,395023,Gujarat,Surat,PT004522,PT004522,3859.78
632512,GI PRIMA,AIL,632512,Tamil Nadu,Vellore,IT023621,IT023621,1415.4
534342,GI PRIMA,AIL,534342,Andhra Pradesh,West Godavari,IT017374,IT017374,319
623608,GI PRIMA,AIL,623608,Tamil Nadu,Ramanathapuram,PT004501,PT004501,7396.9405
249122,GI PRIMA,AIL,249122,Uttarakhand,Tehri Garhwal,PT004475,PT004475,
455459,GI PRIMA,AIL,455459,Madhya Pradesh,Dewas,PT005777,PT005777,
396171,GI PRIMA,AIL,396171,Gujarat,Valsad,PT004522,PT004522,619.78
626101,GI PRIMA,AIL,626101,Tamil Nadu,Virudhunagar,PT004501,PT004501,42993.845
207245,GI PRIMA,AIL,207245,Uttar Pradesh,Etah,PT005782,PT005782,
143512,GI PRIMA,AIL,143512,Punjab,Gurdaspur,IT017155,IT017155,
573134,GI PRIMA,AIL,573134,Karnataka,Hassan,IT017387,IT017387,11739.111
486446,GI PRIMA,AIL,486446,Madhya Pradesh,Rewa,IT017283,IT017283,
641026,GI PRIMA,AIL,641026,Tamil Nadu,Coimbatore,PT004473,PT004473,8137.0705
305921,GI PRIMA,AIL,305921,Rajasthan,Rajsamand,IT017168,IT017168,
742404,GI PRIMA,AIL,742404,West Bengal,Murshidabad,PT005172,PT005172,
785105,GI PRIMA,AIL,785105,Assam,Jorhat,IT017345,IT017345,2787.64
835201,GI PRIMA,AIL,835201,Jharkhand,Simdega,PT004517,PT004517,
470775,GI PRIMA,AIL,470775,Madhya Pradesh,Damoh,IT017281,IT017281,696.91
177041,GI PRIMA,AIL,177041,Himachal Pradesh,Hamirpur(Hp),IT017155,IT017155,
241403,GI PRIMA,AIL,241403,Uttar Pradesh,Hardoi,PT004499,PT004499,
209747,GI PRIMA,AIL,209747,Uttar Pradesh,Kannauj,IT023045,IT023045,3484.55
209301,GI PRIMA,AIL,209301,Uttar Pradesh,Kanpur Dehat,PT004494,PT004494,
721451,GI PRIMA,AIL,721451,West Bengal,West Midnapore,PT004531,PT004531,
190003,GI PRIMA,AIL,190003,Jammu & Kashmir,Srinagar,PT004521,PT004521,
441803,GI PRIMA,AIL,441803,Maharashtra,Bhandara,PT004508,PT004508,
471515,GI PRIMA,AIL,471515,Madhya Pradesh,Chhatarpur,IT017281,IT017281,6978.18
440004,GI PRIMA,AIL,440004,Maharashtra,Nagpur,PT004508,PT004508,
828201,GI PRIMA,AIL,828201,Jharkhand,Dhanbad,IT017320,IT017320,1235.64
122105,GI PRIMA,AIL,122105,Haryana,Gurgaon,PT004482,PT004482,
181141,GI PRIMA,AIL,181141,Jammu & Kashmir,Jammu,PT004490,PT004490,
815359,GI PRIMA,AIL,815359,Jharkhand,Jamtara,IT017319,IT017319,
177106,GI PRIMA,AIL,177106,Himachal Pradesh,Kangra,IT017155,IT017155,
700147,GI PRIMA,AIL,700147,West Bengal,South 24 Parganas,PT006181,PT006181,19909.46
673604,GI PRIMA,AIL,673604,Kerala,Kozhikode,PT004469,PT004469,
246165,GI PRIMA,AIL,246165,Uttarakhand,Pauri Garhwal,PT004475,PT004475,
415710,GI PRIMA,AIL,415710,Maharashtra,Ratnagiri,PT005777,PT005777,
841435,GI PRIMA,AIL,841435,Bihar,Siwan,IT017196,IT017196,
793009,GI PRIMA,AIL,793009,Meghalaya,East Khasi Hills,PT004483,PT004483,
829106,GI PRIMA,AIL,829106,Jharkhand,Ramgarh,PT004517,PT004517,
304801,GI PRIMA,AIL,304801,Rajasthan,Tonk,PT004489,PT004489,
521148,GI PRIMA,AIL,521148,Andhra Pradesh,Krishna,PT004529,PT004529,
530035,GI PRIMA,AIL,530035,Andhra Pradesh,Visakhapatnam,IT017370,IT017370,
607804,GI PRIMA,AIL,607804,Tamil Nadu,Cuddalore,IT017415,IT017415,
332029,GI PRIMA,AIL,332029,Rajasthan,Sikar,IT017149,IT017149,
812004,GI PRIMA,AIL,812004,Bihar,Bhagalpur,PT005675,PT005675,
585402,GI PRIMA,AIL,585402,Karnataka,Bidar,IT017389,IT017389,633.56
203408,GI PRIMA,AIL,203408,Uttar Pradesh,Bulandshahr,IT017127,IT017127,1386.919901
641401,GI PRIMA,AIL,641401,Tamil Nadu,Coimbatore,PT004473,PT004473,2513.43
847238,GI PRIMA,AIL,847238,Bihar,Madhubani,PT005784,PT005784,
847240,GI PRIMA,AIL,847240,Bihar,Madhubani,PT005784,PT005784,
247664,GI PRIMA,AIL,247664,Uttarakhand,Haridwar,PT004475,PT004475,35813.83983
413215,GI PRIMA,AIL,413215,Maharashtra,Solapur,IT017239,IT017239,
688524,GI PRIMA,AIL,688524,Kerala,Alappuzha,IT017411,IT017411,703.9605
182143,GI PRIMA,AIL,182143,Jammu & Kashmir,Doda,PT004490,PT004490,
582116,GI PRIMA,AIL,582116,Karnataka,Gadag,IT017392,IT017392,0
582207,GI PRIMA,AIL,582207,Karnataka,Gadag,IT017392,IT017392,0
533444,GI PRIMA,AIL,533444,Andhra Pradesh,East Godavari,IT017374,IT017374,0
507101,GI PRIMA,AIL,507101,Telangana,Khammam,IT017368,IT017368,47881.3895
416004,GI PRIMA,AIL,416004,Maharashtra,Kolhapur,PT005777,PT005777,
691578,GI PRIMA,AIL,691578,Kerala,Kollam,PT005092,PT005092,
431511,GI PRIMA,AIL,431511,Maharashtra,Parbhani,PT005778,PT005778,1267.12
383345,GI PRIMA,AIL,383345,Gujarat,Ahmedabad,PT004462,PT004462,
737132,GI PRIMA,AIL,737132,Sikkim,East Sikkim,PT004519,PT004519,3177.76
680566,GI PRIMA,AIL,680566,Kerala,Thrissur,PT004526,PT004526,
503122,GI PRIMA,AIL,503122,Telangana,Nizamabad,IT017362,IT017362,6706.969
845411,GI PRIMA,AIL,845411,Bihar,East Champaran,PT005093,PT005093,2787.64
743437,GI PRIMA,AIL,743437,West Bengal,North 24 Parganas,PT006181,PT006181,3446.63
271903,GI PRIMA,AIL,271903,Uttar Pradesh,Bahraich,PT004499,PT004499,
495559,GI PRIMA,AIL,495559,Chattisgarh,Janjgir-Champa,IT017270,IT017270,
495668,GI PRIMA,AIL,495668,Chattisgarh,Janjgir-Champa,IT017270,IT017270,
743297,GI PRIMA,AIL,743297,West Bengal,North 24 Parganas,PT006181,PT006181,4594.1
673601,GI PRIMA,AIL,673601,Kerala,Kozhikode,PT004469,PT004469,
688562,GI PRIMA,AIL,688562,Kerala,Alappuzha,IT017411,IT017411,
781317,GI PRIMA,AIL,781317,Assam,Barpeta,PT005095,PT005095,12420.44
364070,GI PRIMA,AIL,364070,Gujarat,Bhavnagar,PT004462,PT004462,
146111,GI PRIMA,AIL,146111,Punjab,Hoshiarpur,PT005671,PT005671,
144410,GI PRIMA,AIL,144410,Punjab,Jalandhar,PT005671,PT005671,
571405,GI PRIMA,AIL,571405,Karnataka,Mandya,IT017387,IT017387,
571426,GI PRIMA,AIL,571426,Karnataka,Mandya,IT017387,IT017387,7845.171
742227,GI PRIMA,AIL,742227,West Bengal,Murshidabad,PT005172,PT005172,4557.84
524407,GI PRIMA,AIL,524407,Andhra Pradesh,Nellore,PT004481,PT004481,
